movie,sentence,movie_duration,start,end,imdb,lsmdc_filename,start_hms,end_hms
1005_Signs,"In the lounge, the TV shows news footage of a corn field with a line of crop circles similar to Graham",6391.2,1232.185,1236.23,tt0286106,1005_Signs_00.20.32.185-00.20.36.230,00.20.32.185,00.20.36.230
1005_Signs,A man talks to camera.,6391.2,1238.516,1241.084,tt0286106,1005_Signs_00.20.38.516-00.20.41.084,00.20.38.516,00.20.41.084
1005_Signs,17 circles are scattered across a map of India.,6391.2,1256.138,1260.643,tt0286106,1005_Signs_00.20.56.138-00.21.00.643,00.20.56.138,00.21.00.643
1005_Signs,Footage shows people standing in some of the circles.,6391.2,1265.091,1271.875,tt0286106,1005_Signs_00.21.05.091-00.21.11.875,00.21.05.091,00.21.11.875
1005_Signs,Graham steely blue eyes gleam as Graham stares at the TV.,6391.2,1278.127,1280.63,tt0286106,1005_Signs_00.21.18.127-00.21.20.630,00.21.18.127,00.21.20.630
1005_Signs,Morgan takes a puff of his inhaler.,6391.2,1281.187,1284.383,tt0286106,1005_Signs_00.21.21.187-00.21.24.383,00.21.21.187,00.21.24.383
1005_Signs,Caroline stands behind him.,6391.2,1285.24,1288.256,tt0286106,1005_Signs_00.21.25.240-00.21.28.256,00.21.25.240,00.21.28.256
1005_Signs,Graham and Caroline come out of the house.,6391.2,1292.09,1294.039,tt0286106,1005_Signs_00.21.32.090-00.21.34.039,00.21.32.090,00.21.34.039
1005_Signs,Caroline shakes her head as they stroll away from the farmhouse.,6391.2,1312.75,1316.27,tt0286106,1005_Signs_00.21.52.750-00.21.56.270,00.21.52.750,00.21.56.270
1005_Signs,Caroline nods and opens the driver's door of her police car.,6391.2,1349.341,1352.27,tt0286106,1005_Signs_00.22.29.341-00.22.32.270,00.22.29.341,00.22.32.270
1005_Signs,Caroline smiles and gets in.,6391.2,1356.66,1359.201,tt0286106,1005_Signs_00.22.36.660-00.22.39.201,00.22.36.660,00.22.39.201
1005_Signs,Graham stands and watches as Caroline pulls around an island of grass in the middle of a stretch of gravel and heads off down the driveway.,6391.2,1362.42,1367.91,tt0286106,1005_Signs_00.22.42.420-00.22.47.910,00.22.42.420,00.22.47.910
1005_Signs,Morgan and Bo sit in the back of a car.,6391.2,1381.162,1382.931,tt0286106,1005_Signs_00.23.01.162-00.23.02.931,00.23.01.162,00.23.02.931
1005_Signs,Bo points a finger at Morgan,6391.2,1383.18,1385.332,tt0286106,1005_Signs_00.23.03.180-00.23.05.332,00.23.03.180,00.23.05.332
1005_Signs,And Morgan brushes it away.,6391.2,1385.332,1387.106,tt0286106,1005_Signs_00.23.05.332-00.23.07.106,00.23.05.332,00.23.07.106
1005_Signs,Graham turns the radio off again.,6391.2,1391.221,1392.886,tt0286106,1005_Signs_00.23.11.221-00.23.12.886,00.23.11.221,00.23.12.886
1005_Signs,"Graham in the driving seat, glances over his shoulder at Morgan then, turns back to the road.",6391.2,1395.592,1398.189,tt0286106,1005_Signs_00.23.15.592-00.23.18.189,00.23.15.592,00.23.18.189
1005_Signs,Morgan sighs wearily.,6391.2,1398.257,1401.747,tt0286106,1005_Signs_00.23.18.257-00.23.21.747,00.23.18.257,00.23.21.747
1005_Signs,"An aerial view looks directly down onto a quiet freeway, which runs through a suburban part of town.",6391.2,1402.176,1407.843,tt0286106,1005_Signs_00.23.22.176-00.23.27.843,00.23.22.176,00.23.27.843
1005_Signs,"Graham silver station wagon drives along the freeway, and passes a large modern church.",6391.2,1410.03,1414.697,tt0286106,1005_Signs_00.23.30.030-00.23.34.697,00.23.30.030,00.23.34.697
1005_Signs,The station wagon parks up beside some other vehicles outside a parade of shops and the family get out.,6391.2,1415.03,1420.697,tt0286106,1005_Signs_00.23.35.030-00.23.40.697,00.23.35.030,00.23.40.697
1005_Signs,Merrill feeds the parking meter.,6391.2,1421.581,1426.396,tt0286106,1005_Signs_00.23.41.581-00.23.46.396,00.23.41.581,00.23.46.396
1005_Signs,And Morgan holds his hand out to Graham,6391.2,1426.396,1428.889,tt0286106,1005_Signs_00.23.46.396-00.23.48.889,00.23.46.396,00.23.48.889
1005_Signs,Graham hands Morgan some cash.,6391.2,1428.889,1431.989,tt0286106,1005_Signs_00.23.48.889-00.23.51.989,00.23.48.889,00.23.51.989
1005_Signs,Morgan and Bo head off down the sidewalk together.,6391.2,1432.5,1435.167,tt0286106,1005_Signs_00.23.52.500-00.23.55.167,00.23.52.500,00.23.55.167
1005_Signs,Graham watches them as Morgan holds out his hand and Bo takes it.,6391.2,1435.5,1438.167,tt0286106,1005_Signs_00.23.55.500-00.23.58.167,00.23.55.500,00.23.58.167
1005_Signs,Graham turns and calls to Merrill who strolls off in the other direction.,6391.2,1439.622,1443.276,tt0286106,1005_Signs_00.23.59.622-00.24.03.276,00.23.59.622,00.24.03.276
1005_Signs,Morgan is in a bookshop watching the news coverage with the middle aged proprietors.,6391.2,1452.433,1456.681,tt0286106,1005_Signs_00.24.12.433-00.24.16.681,00.24.12.433,00.24.16.681
1005_Signs,A radio's on in a pharmacy as Graham waits at the counter.,6391.2,1479.602,1487.539,tt0286106,1005_Signs_00.24.39.602-00.24.47.539,00.24.39.602,00.24.47.539
1005_Signs,The young shop assistant comes to the counter with a paper prescription bag.,6391.2,1494.14,1499.772,tt0286106,1005_Signs_00.24.54.140-00.24.59.772,00.24.54.140,00.24.59.772
1005_Signs,Tracy leans pensively on the counter.,6391.2,1504.1,1507.208,tt0286106,1005_Signs_00.25.04.100-00.25.07.208,00.25.04.100,00.25.07.208
1005_Signs,Tracy face crumples.,6391.2,1524.774,1525.99,tt0286106,1005_Signs_00.25.24.774-00.25.25.990,00.25.24.774,00.25.25.990
1005_Signs,Graham looks awkward.,6391.2,1532.77,1533.437,tt0286106,1005_Signs_00.25.32.770-00.25.33.437,00.25.32.770,00.25.33.437
1005_Signs,Merrill is in an army recruitment center looking at the posters.,6391.2,1537.997,1544.852,tt0286106,1005_Signs_00.25.37.997-00.25.44.852,00.25.37.997,00.25.44.852
1005_Signs,A gray haired man in a sergeant's uniform sits at a desk with a poster of UNCLE SAM behind him.,6391.2,1544.852,1551.925,tt0286106,1005_Signs_00.25.44.852-00.25.51.925,00.25.44.852,00.25.51.925
1005_Signs,Merrill turns to the sergeant.,6391.2,1546.33,1552.104,tt0286106,1005_Signs_00.25.46.330-00.25.52.104,00.25.46.330,00.25.52.104
1005_Signs,Cunningham stares up at Merrill,6391.2,1589.38,1590.79,tt0286106,1005_Signs_00.26.29.380-00.26.30.790,00.26.29.380,00.26.30.790
1005_Signs,Merrill gazes apprehensively down at Cunningham then laughs.,6391.2,1593.896,1596.97,tt0286106,1005_Signs_00.26.33.896-00.26.36.970,00.26.33.896,00.26.36.970
1005_Signs,Cunningham gives Merrill a pamphlet.,6391.2,1603.84,1605.67,tt0286106,1005_Signs_00.26.43.840-00.26.45.670,00.26.43.840,00.26.45.670
1005_Signs,Merrill stares at Cunningham,6391.2,1609.52,1611.4,tt0286106,1005_Signs_00.26.49.520-00.26.51.400,00.26.49.520,00.26.51.400
1005_Signs,Merrill nods.,6391.2,1625.22,1626.867,tt0286106,1005_Signs_00.27.05.220-00.27.06.867,00.27.05.220,00.27.06.867
1005_Signs,A scruffy young man's filling out a form.,6391.2,1646.66,1651.369,tt0286106,1005_Signs_00.27.26.660-00.27.31.369,00.27.26.660,00.27.31.369
1005_Signs,Lionel smirks.,6391.2,1672.45,1673.117,tt0286106,1005_Signs_00.27.52.450-00.27.53.117,00.27.52.450,00.27.53.117
1005_Signs,Lionel has stubble on his chin and wears a t-shirt and sleeveless biker jacket.,6391.2,1673.45,1676.351,tt0286106,1005_Signs_00.27.53.450-00.27.56.351,00.27.53.450,00.27.56.351
1005_Signs,Merrill folds up the pamphlet and puts it in his pocket.,6391.2,1676.744,1680,tt0286106,1005_Signs_00.27.56.744-00.28.00.000,00.27.56.744,00.28.00.000
1005_Signs,Merrill walks solemnly towards the door.,6391.2,1682.07,1684.737,tt0286106,1005_Signs_00.28.02.070-00.28.04.737,00.28.02.070,00.28.04.737
1005_Signs,Merrill stops just behind Lionel and jerks as though about to hit him.,6391.2,1685.07,1689.31,tt0286106,1005_Signs_00.28.05.070-00.28.09.310,00.28.05.070,00.28.09.310
1005_Signs,Lionel flinches.,6391.2,1689.31,1690.437,tt0286106,1005_Signs_00.28.09.310-00.28.10.437,00.28.09.310,00.28.10.437
1005_Signs,And Merrill leaves.,6391.2,1690.77,1691.437,tt0286106,1005_Signs_00.28.10.770-00.28.11.437,00.28.10.770,00.28.11.437
1005_Signs,"In the bookshop, Bo sits at a table and sips a glass of water.",6391.2,1693.816,1695.283,tt0286106,1005_Signs_00.28.13.816-00.28.15.283,00.28.13.816,00.28.15.283
1005_Signs,A cola commercial comes on TV.,6391.2,1716.33,1718.261,tt0286106,1005_Signs_00.28.36.330-00.28.38.261,00.28.36.330,00.28.38.261
1005_Signs,Morgan holds the book out to the lady.,6391.2,1720.909,1724.045,tt0286106,1005_Signs_00.28.40.909-00.28.44.045,00.28.40.909,00.28.44.045
1005_Signs,In the pharmacy.,6391.2,1727.144,1728.544,tt0286106,1005_Signs_00.28.47.144-00.28.48.544,00.28.47.144,00.28.48.544
1005_Signs,Tracy thinks.,6391.2,1735.57,1736.98,tt0286106,1005_Signs_00.28.55.570-00.28.56.980,00.28.55.570,00.28.56.980
1005_Signs,Merrill Morgan and Bo are already eating in a pizza restaurant when Graham comes in and sits at their table.,6391.2,1754.088,1760.738,tt0286106,1005_Signs_00.29.14.088-00.29.20.738,00.29.14.088,00.29.20.738
1005_Signs,The other three nod.,6391.2,1764.25,1766.161,tt0286106,1005_Signs_00.29.24.250-00.29.26.161,00.29.24.250,00.29.26.161
1005_Signs,Graham sighs and nods back.,6391.2,1766.161,1768.635,tt0286106,1005_Signs_00.29.26.161-00.29.28.635,00.29.26.161,00.29.28.635
1005_Signs,"Then, glances out of the restaurant doorway.",6391.2,1768.635,1770.575,tt0286106,1005_Signs_00.29.28.635-00.29.30.575,00.29.28.635,00.29.30.575
1005_Signs,"His expression hardens when Graham sees a young dark-haired man of Asian descent strolling down the sidewalk, and opening the back door of a brown Chevrolet four by four.",6391.2,1770.575,1779.003,tt0286106,1005_Signs_00.29.30.575-00.29.39.003,00.29.30.575,00.29.39.003
1005_Signs,Morgan follows his father's gaze and looks out of the doorway at the man.,6391.2,1779.04,1784.062,tt0286106,1005_Signs_00.29.39.040-00.29.44.062,00.29.39.040,00.29.44.062
1005_Signs,Merrill also gazes out at the young man.,6391.2,1786.241,1792.069,tt0286106,1005_Signs_00.29.46.241-00.29.52.069,00.29.46.241,00.29.52.069
1005_Signs,"Graham and his family stare fixedly out at the young man, who shuts his car door and glances over at the restaurant.",6391.2,1792.069,1803.341,tt0286106,1005_Signs_00.29.52.069-00.30.03.341,00.29.52.069,00.30.03.341
1005_Signs,Graham sees the family gazing back at him.,6391.2,1803.4,1803.911,tt0286106,1005_Signs_00.30.03.400-00.30.03.911,00.30.03.400,00.30.03.911
1005_Signs,And his mouth opens in surprise.,6391.2,1803.911,1804.473,tt0286106,1005_Signs_00.30.03.911-00.30.04.473,00.30.03.911,00.30.04.473
1005_Signs,Graham takes a deep breath.,6391.2,1806.4,1808.067,tt0286106,1005_Signs_00.30.06.400-00.30.08.067,00.30.06.400,00.30.08.067
1005_Signs,"And the young man looks unsettled as Ray gets into his driver's seat, and fires up the engine.",6391.2,1808.4,1814.198,tt0286106,1005_Signs_00.30.08.400-00.30.14.198,00.30.08.400,00.30.14.198
1005_Signs,"The four by four swings out of its parking bay, and accelerates off down the road.",6391.2,1817.225,1820.217,tt0286106,1005_Signs_00.30.17.225-00.30.20.217,00.30.17.225,00.30.20.217
1005_Signs,"Graham turns back to the table and takes a bite of pizza, while Merrill Morgan and Bo continue looking out at the street.",6391.2,1820.55,1827.04,tt0286106,1005_Signs_00.30.20.550-00.30.27.040,00.30.20.550,00.30.27.040
1005_Signs,"Graham station wagon returns to the farm, and pulls up outside Merrill converted barn.",6391.2,1833.475,1842.026,tt0286106,1005_Signs_00.30.33.475-00.30.42.026,00.30.33.475,00.30.42.026
1005_Signs,"Merrill and Graham undo their seat belts, then, turn round to the buzzing noise coming from the back.",6391.2,1842.026,1846.085,tt0286106,1005_Signs_00.30.42.026-00.30.46.085,00.30.42.026,00.30.46.085
1005_Signs,Morgan picks up a pale blue radio receiver from beside him on the seat.,6391.2,1846.09,1851.341,tt0286106,1005_Signs_00.30.46.090-00.30.51.341,00.30.46.090,00.30.51.341
1005_Signs,Bo sits next to Morgan in a child's car seat.,6391.2,1859.32,1860.987,tt0286106,1005_Signs_00.30.59.320-00.31.00.987,00.30.59.320,00.31.00.987
1005_Signs,Bo watches Morgan as Morgan puts the receiver to his ear.,6391.2,1861.32,1864.52,tt0286106,1005_Signs_00.31.01.320-00.31.04.520,00.31.01.320,00.31.04.520
1005_Signs,Morgan points to the sky.,6391.2,1867.37,1868.037,tt0286106,1005_Signs_00.31.07.370-00.31.08.037,00.31.07.370,00.31.08.037
1005_Signs,Merrill sighs and turns away.,6391.2,1868.37,1871.11,tt0286106,1005_Signs_00.31.08.370-00.31.11.110,00.31.08.370,00.31.11.110
1005_Signs,"Graham watches his brother, then, ponders and turns back to Morgan",6391.2,1894.9,1898.52,tt0286106,1005_Signs_00.31.34.900-00.31.38.520,00.31.34.900,00.31.38.520
1005_Signs,Graham reaches back.,6391.2,1912.156,1913.682,tt0286106,1005_Signs_00.31.52.156-00.31.53.682,00.31.52.156,00.31.53.682
1005_Signs,And Morgan gives him the receiver.,6391.2,1913.682,1915.737,tt0286106,1005_Signs_00.31.53.682-00.31.55.737,00.31.53.682,00.31.55.737
1005_Signs,Graham and Merrill stare at each other and listen.,6391.2,1916.07,1919.07,tt0286106,1005_Signs_00.31.56.070-00.31.59.070,00.31.56.070,00.31.59.070
1005_Signs,Merrill sits back exasperated.,6391.2,1930.886,1933.221,tt0286106,1005_Signs_00.32.10.886-00.32.13.221,00.32.10.886,00.32.13.221
1005_Signs,"Graham gets out, followed by the rest of the family.",6391.2,1936.97,1942.956,tt0286106,1005_Signs_00.32.16.970-00.32.22.956,00.32.16.970,00.32.22.956
1005_Signs,Bo freezes in shock.,6391.2,1945.16,1946.76,tt0286106,1005_Signs_00.32.25.160-00.32.26.760,00.32.25.160,00.32.26.760
1005_Signs,Merrill looks down at Morgan and considers.,6391.2,1955.26,1957.98,tt0286106,1005_Signs_00.32.35.260-00.32.37.980,00.32.35.260,00.32.37.980
1005_Signs,Graham leans back down into the car.,6391.2,1960.3,1962.98,tt0286106,1005_Signs_00.32.40.300-00.32.42.980,00.32.40.300,00.32.42.980
1005_Signs,Merrill looks uneasy.,6391.2,1968.684,1971.357,tt0286106,1005_Signs_00.32.48.684-00.32.51.357,00.32.48.684,00.32.51.357
1005_Signs,Graham slowly stands.,6391.2,1971.69,1976.322,tt0286106,1005_Signs_00.32.51.690-00.32.56.322,00.32.51.690,00.32.56.322
1005_Signs,Merrill reaches out his hand.,6391.2,1976.37,1980.302,tt0286106,1005_Signs_00.32.56.370-00.33.00.302,00.32.56.370,00.33.00.302
1005_Signs,Merrill and Graham both hold the receiver across the car roof.,6391.2,1980.302,1984.053,tt0286106,1005_Signs_00.33.00.302-00.33.04.053,00.33.00.302,00.33.04.053
1005_Signs,Morgan climbs onto the roof of the car.,6391.2,2005.84,2007.92,tt0286106,1005_Signs_00.33.25.840-00.33.27.920,00.33.25.840,00.33.27.920
1005_Signs,Morgan crawls towards Graham and Merrill,6391.2,2010.67,2013.733,tt0286106,1005_Signs_00.33.30.670-00.33.33.733,00.33.30.670,00.33.33.733
1005_Signs,And takes the receiver.,6391.2,2013.733,2015.73,tt0286106,1005_Signs_00.33.33.733-00.33.35.730,00.33.33.733,00.33.35.730
1005_Signs,Bo runs round to the bonnet.,6391.2,2017.881,2019.071,tt0286106,1005_Signs_00.33.37.881-00.33.39.071,00.33.37.881,00.33.39.071
1005_Signs,Bo clambers up.,6391.2,2021.13,2021.797,tt0286106,1005_Signs_00.33.41.130-00.33.41.797,00.33.41.130,00.33.41.797
1005_Signs,And Graham sits on the bonnet to prevent her from getting any further.,6391.2,2022.13,2024.797,tt0286106,1005_Signs_00.33.42.130-00.33.44.797,00.33.42.130,00.33.44.797
1005_Signs,Merrill gets onto the roof with Morgan and holds him steady as Morgan points the receiver up to the sky.,6391.2,2025.13,2027.662,tt0286106,1005_Signs_00.33.45.130-00.33.47.662,00.33.45.130,00.33.47.662
1005_Signs,Bo struggles to get onto the roof.,6391.2,2028.295,2029.931,tt0286106,1005_Signs_00.33.48.295-00.33.49.931,00.33.48.295,00.33.49.931
1005_Signs,And Merrill takes hold of her hand.,6391.2,2034.02,2036.137,tt0286106,1005_Signs_00.33.54.020-00.33.56.137,00.33.54.020,00.33.56.137
1005_Signs,Morgan slowly lowers the receiver and looks at it.,6391.2,2061.35,2064.017,tt0286106,1005_Signs_00.34.21.350-00.34.24.017,00.34.21.350,00.34.24.017
1005_Signs,Bo slides back down into Graham lap.,6391.2,2064.35,2066.576,tt0286106,1005_Signs_00.34.24.350-00.34.26.576,00.34.24.350,00.34.26.576
1005_Signs,"Carrying a metal dish of dog food for Isabel in one hand, Graham steps out of the farmhouse through a screen door and into the dark.",6391.2,2069.35,2076.017,tt0286106,1005_Signs_00.34.29.350-00.34.36.017,00.34.29.350,00.34.36.017
1005_Signs,Graham walks steadily across the lawn to where the Alsatian is chained to its kennel.,6391.2,2076.35,2081.37,tt0286106,1005_Signs_00.34.36.350-00.34.41.370,00.34.36.350,00.34.41.370
1005_Signs,"Agitated, Isabel shifts and jumps about, pulling at the chain, and barking into the quivering field of maize.",6391.2,2085.5,2092.167,tt0286106,1005_Signs_00.34.45.500-00.34.52.167,00.34.45.500,00.34.52.167
1005_Signs,Graham stops just short of the dog and looks out into the darkened field.,6391.2,2092.5,2096.167,tt0286106,1005_Signs_00.34.52.500-00.34.56.167,00.34.52.500,00.34.56.167
1005_Signs,Graham slowly turns his body to face the crop.,6391.2,2096.5,2100.395,tt0286106,1005_Signs_00.34.56.500-00.35.00.395,00.34.56.500,00.35.00.395
1005_Signs,Isabel lunges at Graham who recoils.,6391.2,2100.395,2103.167,tt0286106,1005_Signs_00.35.00.395-00.35.03.167,00.35.00.395,00.35.03.167
1005_Signs,"Staring in surprise at the dog, Graham turns his gaze back to the gently rustling field.",6391.2,2103.5,2108.167,tt0286106,1005_Signs_00.35.03.500-00.35.08.167,00.35.03.500,00.35.08.167
1005_Signs,Isabel remains agitated.,6391.2,2109.324,2112.357,tt0286106,1005_Signs_00.35.09.324-00.35.12.357,00.35.09.324,00.35.12.357
1005_Signs,Graham opens a battered metal toolbox resting on a picnic bench.,6391.2,2117.52,2124.18,tt0286106,1005_Signs_00.35.17.520-00.35.24.180,00.35.17.520,00.35.24.180
1005_Signs,And lifts out a large torch.,6391.2,2124.18,2127.234,tt0286106,1005_Signs_00.35.24.180-00.35.27.234,00.35.24.180,00.35.27.234
1005_Signs,Inching cautiously forward and holding out his free hand as if for balance.,6391.2,2127.234,2128.681,tt0286106,1005_Signs_00.35.27.234-00.35.28.681,00.35.27.234,00.35.28.681
1005_Signs,Graham directs the circular torch beam onto the edge of the crop.,6391.2,2128.681,2134.516,tt0286106,1005_Signs_00.35.28.681-00.35.34.516,00.35.28.681,00.35.34.516
1005_Signs,Graham walks slowly up to the wall of maize and steps inside the tall dense corn.,6391.2,2134.52,2145.625,tt0286106,1005_Signs_00.35.34.520-00.35.45.625,00.35.34.520,00.35.45.625
1005_Signs,"Graham ventures on at an even pace, moving down a narrow channel between two rows of rigid stalks.",6391.2,2146.784,2151.137,tt0286106,1005_Signs_00.35.46.784-00.35.51.137,00.35.46.784,00.35.51.137
1005_Signs,"The white torch light angled low illuminates the limp straggly green leaves, which bend back as Graham pushes through them.",6391.2,2151.137,2156.573,tt0286106,1005_Signs_00.35.51.137-00.35.56.573,00.35.51.137,00.35.56.573
1005_Signs,"Graham halts, raises the torch and peers into the tunnel of foliage ahead.",6391.2,2160.49,2165.853,tt0286106,1005_Signs_00.36.00.490-00.36.05.853,00.36.00.490,00.36.05.853
